Date,Advertiser,Device,Clicks,Cost,Impressions,Accounts_Opened,Funded_Units
9/20/2020,Bank of America Merrill Edge,Mobile,2218,23326.18,79886,8.01,5.49
9/20/2020,Bank of America Merrill Edge,Desktop,1306,13012.73,54888,34.71,25.3
9/20/2020,Bank of America Merrill Edge,Tablet,104,883.56,5622,0.89,0.56
9/21/2020,Bank of America Merrill Edge,Desktop,3380,26148.45999,110657,81.88,57.99
9/21/2020,Bank of America Merrill Edge,Tablet,191,1547.249998,8672,5.34,3.92
9/21/2020,Bank of America Merrill Edge,Mobile,2814,27389.23999,95023,22.25,15.69
9/22/2020,Bank of America Merrill Edge,Mobile,2860,25964.89,93817,30.26,19.84
9/22/2020,Bank of America Merrill Edge,Desktop,3168,21720.84999,110416,98.79,71.58
9/22/2020,Bank of America Merrill Edge,Tablet,172,1010.769999,10066,2.67,1.91
9/23/2020,Bank of America Merrill Edge,Mobile,2868,28098.42,95501,16.91,11.89
9/23/2020,Bank of America Merrill Edge,Tablet,182,1250.869998,10435,1.78,1.34
9/23/2020,Bank of America Merrill Edge,Desktop,3166,22832.17,112822,81.88,58.93
9/24/2020,Bank of America Merrill Edge,Tablet,158,1594.779999,11917,0.89,0.67
9/24/2020,Bank of America Merrill Edge,Desktop,3879,39945.87,196367,87.22,63.07
9/24/2020,Bank of America Merrill Edge,Mobile,2837,36687.06999,127585,15.13,11.11
9/25/2020,Bank of America Merrill Edge,Tablet,132,1340.349999,4645,2.67,2.02
9/25/2020,Bank of America Merrill Edge,Desktop,3143,37102.57999,121336,79.21,56.91
9/25/2020,Bank of America Merrill Edge,Mobile,2581,36102.96,88457,17.8,12.23
9/26/2020,Bank of America Merrill Edge,Mobile,2128,33382.98,75459,15.13,9.75
9/26/2020,Bank of America Merrill Edge,Tablet,88,1170.05,4332,1.78,1.23
9/26/2020,Bank of America Merrill Edge,Desktop,1337,20812.92,56812,35.6,24.62
9/27/2020,Bank of America Merrill Edge,Desktop,1542,30185.81999,84072,35.6,25.26
9/27/2020,Bank of America Merrill Edge,Tablet,80,1274.18,4846,0,0
9/27/2020,Bank of America Merrill Edge,Mobile,2168,39318.28,86492,8.9,6.06
9/28/2020,Bank of America Merrill Edge,Mobile,2930,47259.56999,131710,20.47,14.3
9/28/2020,Bank of America Merrill Edge,Desktop,3838,47363.54999,194176,70.31,51.32
9/28/2020,Bank of America Merrill Edge,Tablet,156,1360.169998,8225,1.78,1.23
9/29/2020,Bank of America Merrill Edge,Mobile,1231,11507.56,41202,16.91,11.9
9/29/2020,Bank of America Merrill Edge,Tablet,109,549.519997,3163,4.45,3.21
9/29/2020,Bank of America Merrill Edge,Desktop,2488,12893.35,47467,64.08,47.35
9/30/2020,Bank of America Merrill Edge,Mobile,1377,10834.31,39398,20.47,14.37
9/30/2020,Bank of America Merrill Edge,Desktop,2510,11244.87999,48256,89.89,65.02
9/30/2020,Bank of America Merrill Edge,Tablet,157,507.799998,3262,1.78,1.34
10/1/2020,Bank of America Merrill Edge,Mobile,1315,9573.059995,38251,31.15,21.93
10/1/2020,Bank of America Merrill Edge,Desktop,2630,9297.689992,55334,59.63,43.87
10/1/2020,Bank of America Merrill Edge,Tablet,144,434.639997,4283,0.89,0.67
10/2/2020,Bank of America Merrill Edge,Desktop,2377,9812.239991,49183,68.53,50.42
10/2/2020,Bank of America Merrill Edge,Tablet,119,470.04,3159,0.89,0.56
10/2/2020,Bank of America Merrill Edge,Mobile,1423,10173.96,40094,10.68,7.86
10/3/2020,Bank of America Merrill Edge,Tablet,85,795.15,3576,0,0
10/3/2020,Bank of America Merrill Edge,Desktop,1201,9881.839995,39437,17.8,12.58
10/3/2020,Bank of America Merrill Edge,Mobile,1611,15674.28999,51301,16.91,10.86
10/4/2020,Bank of America Merrill Edge,Mobile,1835,25487.45,64265,13.35,9.31
10/4/2020,Bank of America Merrill Edge,Tablet,85,775.439999,3925,0,0
10/4/2020,Bank of America Merrill Edge,Desktop,1252,17192.03999,54753,37.38,27.46
10/5/2020,Bank of America Merrill Edge,Desktop,3627,37634.14,154185,68.53,49.93
10/5/2020,Bank of America Merrill Edge,Tablet,185,1437.159996,5617,1.78,1.12
10/5/2020,Bank of America Merrill Edge,Mobile,2680,35479.79,89691,16.02,10.65
10/6/2020,Bank of America Merrill Edge,Mobile,2709,31177.89999,98945,37.38,25.39
10/6/2020,Bank of America Merrill Edge,Tablet,173,1072.61,8275,0.89,0.67
10/6/2020,Bank of America Merrill Edge,Desktop,3752,32114.39999,164461,97.9,70.9
10/7/2020,Bank of America Merrill Edge,Desktop,3473,29821.15999,126158,80.1,57.4
10/7/2020,Bank of America Merrill Edge,Mobile,3049,32167.69999,104229,16.91,11.66
10/7/2020,Bank of America Merrill Edge,Tablet,168,1269.709999,7396,0,0
10/8/2020,Bank of America Merrill Edge,Tablet,146,1008.369999,9105,1.78,1.35
10/8/2020,Bank of America Merrill Edge,Mobile,3255,33437.92999,109576,31.15,20.67
10/8/2020,Bank of America Merrill Edge,Desktop,3471,32547.27999,166575,71.2,51.16
10/9/2020,Bank of America Merrill Edge,Tablet,155,1075.749999,9270,0,0
10/9/2020,Bank of America Merrill Edge,Desktop,3453,28650.52,152825,76.54,55.77
10/9/2020,Bank of America Merrill Edge,Mobile,3050,31133.60999,103206,26.7,18.29
10/10/2020,Bank of America Merrill Edge,Mobile,2512,28196.52,82552,24.03,16.73
10/10/2020,Bank of America Merrill Edge,Desktop,1747,18888.61,76050,48.06,34.65
10/10/2020,Bank of America Merrill Edge,Tablet,130,1220.839999,5210,2.67,2.02
10/11/2020,Bank of America Merrill Edge,Tablet,141,1766.459999,6221,0.89,0.67
10/11/2020,Bank of America Merrill Edge,Desktop,1663,23538.1,77437,41.83,30.04
10/11/2020,Bank of America Merrill Edge,Mobile,2654,33021.22,91099,14.24,10.11
10/12/2020,Bank of America Merrill Edge,Desktop,4116,43462.97999,184119,108.58,79.23
10/12/2020,Bank of America Merrill Edge,Tablet,186,1776.11,6207,4.45,3.36
10/12/2020,Bank of America Merrill Edge,Mobile,3170,38440.33999,101202,15.13,9.97
10/13/2020,Bank of America Merrill Edge,Mobile,3476,39969.79999,111440,44.5,30.69
10/13/2020,Bank of America Merrill Edge,Desktop,3840,41092.64999,189551,77.43,54.85
10/13/2020,Bank of America Merrill Edge,Tablet,175,1410.76,8956,3.56,2.43
10/14/2020,Bank of America Merrill Edge,Tablet,185,1400.479999,8311,0.89,0.67
10/14/2020,Bank of America Merrill Edge,Desktop,3809,36969.67999,187163,93.45,67.42
10/14/2020,Bank of America Merrill Edge,Mobile,3242,35588.17999,114712,31.15,21.09
10/15/2020,Bank of America Merrill Edge,Desktop,3541,33918.67999,160193,76.54,54.53
10/15/2020,Bank of America Merrill Edge,Tablet,172,1142.169999,7655,1.78,1.31
10/15/2020,Bank of America Merrill Edge,Mobile,3155,31632.31,97377,27.59,18.16
10/16/2020,Bank of America Merrill Edge,Desktop,3090,27768.60999,133381,74.76,54.41
10/16/2020,Bank of America Merrill Edge,Mobile,2903,27773.93999,86591,31.15,21.47
10/16/2020,Bank of America Merrill Edge,Tablet,158,1151.179998,6156,4.45,3.03
10/17/2020,Bank of America Merrill Edge,Mobile,2432,27790.25999,83325,23.14,15.47
10/17/2020,Bank of America Merrill Edge,Desktop,1493,18341.02,65292,25.81,17.91
10/17/2020,Bank of America Merrill Edge,Tablet,117,1522.49,5125,0.89,0.56
10/18/2020,Bank of America Merrill Edge,Tablet,118,1508.069998,5699,3.56,2.7
10/18/2020,Bank of America Merrill Edge,Desktop,1568,21929.83999,72620,39.16,28.07
10/18/2020,Bank of America Merrill Edge,Mobile,2557,32257.81999,87022,19.58,13.47
10/19/2020,Bank of America Merrill Edge,Mobile,3456,41900.34,107272,25.81,17.61
10/19/2020,Bank of America Merrill Edge,Desktop,3758,40479.68999,181089,85.44,62.7
10/19/2020,Bank of America Merrill Edge,Tablet,137,1288.27,5549,0.89,0.67
10/20/2020,Bank of America Merrill Edge,Desktop,4141,49937.28999,211133,77.43,56.08
10/20/2020,Bank of America Merrill Edge,Tablet,177,1701,7018,4.45,3.24
10/20/2020,Bank of America Merrill Edge,Mobile,3677,47337.59999,131281,41.83,29.07
10/21/2020,Bank of America Merrill Edge,Tablet,171,1943.729999,7465,1.78,1.35
10/21/2020,Bank of America Merrill Edge,Desktop,3962,45412.45999,198908,93.45,66.3
10/21/2020,Bank of America Merrill Edge,Mobile,3634,44359.03,116376,33.82,22.93
10/22/2020,Bank of America Merrill Edge,Mobile,3325,35460.61,111997,28.48,19.29
10/22/2020,Bank of America Merrill Edge,Desktop,3513,34975.18999,174893,87.22,62.44
10/22/2020,Bank of America Merrill Edge,Tablet,196,1910.129998,10327,0,0
10/23/2020,Bank of America Merrill Edge,Desktop,2856,25898.55999,128879,52.51,37.64
10/23/2020,Bank of America Merrill Edge,Tablet,152,1311.009997,6160,0,0
10/23/2020,Bank of America Merrill Edge,Mobile,3327,35937.55999,91783,32.93,21.41
10/24/2020,Bank of America Merrill Edge,Desktop,1459,21394.59999,60969,35.6,24.87
10/24/2020,Bank of America Merrill Edge,Mobile,2860,37281.22,89297,27.59,18.05
10/24/2020,Bank of America Merrill Edge,Tablet,126,1612.219999,5545,0,0
10/25/2020,Bank of America Merrill Edge,Desktop,1707,29265.35999,89448,28.48,20.36
10/25/2020,Bank of America Merrill Edge,Tablet,127,1797.91,5954,0.89,0.67
10/25/2020,Bank of America Merrill Edge,Mobile,2910,45159.02999,95642,24.03,15.81
10/26/2020,Bank of America Merrill Edge,Tablet,185,1868.189999,6408,1.78,1.34
10/26/2020,Bank of America Merrill Edge,Desktop,3868,49803.51999,206134,82.77,59.76
10/26/2020,Bank of America Merrill Edge,Mobile,4036,54448.72999,134294,26.7,18.16
10/27/2020,Bank of America Merrill Edge,Mobile,3748,50070.1,141903,26.7,18.51
10/27/2020,Bank of America Merrill Edge,Desktop,3845,46355.12999,203285,87.22,62.77
10/27/2020,Bank of America Merrill Edge,Tablet,159,1466.559999,6944,2.67,1.68
10/28/2020,Bank of America Merrill Edge,Tablet,190,2088.189998,6419,0.89,0.56
10/28/2020,Bank of America Merrill Edge,Desktop,4018,45340.96999,205357,95.23,68.31
10/28/2020,Bank of America Merrill Edge,Mobile,3858,44588.80999,127660,24.92,16.53
10/29/2020,Bank of America Merrill Edge,Mobile,3762,46244.92999,129955,31.15,20.86
10/29/2020,Bank of America Merrill Edge,Tablet,201,2323.74,7061,0.89,0.67
10/29/2020,Bank of America Merrill Edge,Desktop,3824,41078.57999,204303,83.66,60.18
10/30/2020,Bank of America Merrill Edge,Desktop,3279,34849.31999,165634,89.89,64.89
10/30/2020,Bank of America Merrill Edge,Tablet,192,1910.629999,6172,3.56,2.58
10/30/2020,Bank of America Merrill Edge,Mobile,3344,46666.47,110277,39.16,26.13
10/31/2020,Bank of America Merrill Edge,Tablet,120,1678.04,5313,0.89,0.67
10/31/2020,Bank of America Merrill Edge,Desktop,1378,22070.96,69708,53.4,37.56
10/31/2020,Bank of America Merrill Edge,Mobile,2425,38717.65,85965,16.02,10.99
11/1/2020,Bank of America Merrill Edge,Desktop,1531,23939.48,80881,39.16,28.59
11/1/2020,Bank of America Merrill Edge,Mobile,2494,38839.86999,84703,21.36,14.13
11/1/2020,Bank of America Merrill Edge,Tablet,128,1578.929999,5107,0,0
11/2/2020,Bank of America Merrill Edge,Desktop,3675,46008.29999,189271,83.66,60.7
11/2/2020,Bank of America Merrill Edge,Tablet,212,2514.3,6121,0.89,0.67
11/2/2020,Bank of America Merrill Edge,Mobile,3717,50258.00999,111046,20.47,13.68
11/3/2020,Bank of America Merrill Edge,Desktop,3198,29809.82,160908,89,64.99
11/3/2020,Bank of America Merrill Edge,Tablet,162,1306.93,5018,0.89,0.67
11/3/2020,Bank of America Merrill Edge,Mobile,3253,37556.54999,94227,38.27,25.68
11/4/2020,Bank of America Merrill Edge,Mobile,3164,33298.01999,85261,22.25,14.91
11/4/2020,Bank of America Merrill Edge,Desktop,3207,27145.37999,162553,73.87,53.05
11/4/2020,Bank of America Merrill Edge,Tablet,180,1177.789999,4783,2.67,1.91
11/5/2020,Bank of America Merrill Edge,Mobile,3322,32919.4,93158,22.25,14.8
11/5/2020,Bank of America Merrill Edge,Tablet,161,1373.25,5428,0,0
11/5/2020,Bank of America Merrill Edge,Desktop,3655,31882.26,176966,69.42,50
11/6/2020,Bank of America Merrill Edge,Mobile,3235,31771.52999,91762,20.47,13.21
11/6/2020,Bank of America Merrill Edge,Tablet,151,1056.199999,5410,0,0
11/6/2020,Bank of America Merrill Edge,Desktop,3196,26451.20999,158712,71.2,51.21
11/7/2020,Bank of America Merrill Edge,Desktop,1423,14669.15999,77446,32.04,22.05
11/7/2020,Bank of America Merrill Edge,Tablet,99,826.909999,4083,0,0
11/7/2020,Bank of America Merrill Edge,Mobile,2318,24182.98,71566,9.79,6.39
11/8/2020,Bank of America Merrill Edge,Mobile,2415,25866.81,75323,10.68,7.41
11/8/2020,Bank of America Merrill Edge,Tablet,85,680.799999,3986,0,0
11/8/2020,Bank of America Merrill Edge,Desktop,1502,15387.99,80513,38.27,27.06
11/9/2020,Bank of America Merrill Edge,Desktop,5983,39633.90999,193836,108.58,78.04
11/9/2020,Bank of America Merrill Edge,Tablet,286,1332.589998,6905,0.89,0.67
11/9/2020,Bank of America Merrill Edge,Mobile,4831,44657.08999,120654,34.71,22.97
11/10/2020,Bank of America Merrill Edge,Desktop,4210,40490.22999,213219,113.03,80.69
11/10/2020,Bank of America Merrill Edge,Tablet,188,1009.21,6645,0,0
11/10/2020,Bank of America Merrill Edge,Mobile,4063,39758.49999,111639,39.16,26.86
11/11/2020,Bank of America Merrill Edge,Tablet,184,1089.57,5428,4.45,3.37
11/11/2020,Bank of America Merrill Edge,Mobile,3376,30079.74999,89523,17.8,11.66
11/11/2020,Bank of America Merrill Edge,Desktop,3579,29660.13999,170126,80.99,57.29
11/12/2020,Bank of America Merrill Edge,Mobile,3378,30546.72999,89373,16.91,11.78
11/12/2020,Bank of America Merrill Edge,Tablet,158,885.88,5497,0,0
11/12/2020,Bank of America Merrill Edge,Desktop,3574,30223.34,167237,71.2,51.75
11/13/2020,Bank of America Merrill Edge,Desktop,3461,27275.26999,121860,86.33,60.66
11/13/2020,Bank of America Merrill Edge,Mobile,3441,32599.74,91096,36.49,25.59
11/13/2020,Bank of America Merrill Edge,Tablet,187,1042.95,5547,1.78,1.35
11/14/2020,Bank of America Merrill Edge,Tablet,119,782.35,4601,0,0
11/14/2020,Bank of America Merrill Edge,Mobile,2519,25490.93999,75887,24.03,15.69
11/14/2020,Bank of America Merrill Edge,Desktop,1551,15932.86999,68446,29.37,20.48
11/15/2020,Bank of America Merrill Edge,Desktop,1656,21395.32999,75124,45.39,32.01
11/15/2020,Bank of America Merrill Edge,Tablet,110,1504.859997,5395,0,0
11/15/2020,Bank of America Merrill Edge,Mobile,2881,31348.68999,89812,16.02,10.54
11/16/2020,Bank of America Merrill Edge,Mobile,4466,51319.14999,125428,50.73,34.19
11/16/2020,Bank of America Merrill Edge,Tablet,193,1242.379997,6084,2.67,2.02
11/16/2020,Bank of America Merrill Edge,Desktop,4708,48885.02999,236565,106.8,74.5
11/17/2020,Bank of America Merrill Edge,Desktop,4470,41744.83999,211590,95.23,67.61
11/17/2020,Bank of America Merrill Edge,Tablet,178,1104.52,5682,0,0
11/17/2020,Bank of America Merrill Edge,Mobile,4107,42949.01999,112560,21.36,14.59
11/18/2020,Bank of America Merrill Edge,Desktop,4204,31895.02999,176502,103.24,71.33
11/18/2020,Bank of America Merrill Edge,Tablet,204,898.83,4459,0,0
11/18/2020,Bank of America Merrill Edge,Mobile,3513,30319.80999,87151,15.13,9.74
11/19/2020,Bank of America Merrill Edge,Tablet,171,771.229999,4375,0.89,0.67
11/19/2020,Bank of America Merrill Edge,Mobile,2994,24714.45999,76485,15.13,10.43
11/19/2020,Bank of America Merrill Edge,Desktop,3698,26416.70999,162106,109.47,76.24
11/20/2020,Bank of America Merrill Edge,Mobile,2998,27492.23,76674,24.03,16.4
11/20/2020,Bank of America Merrill Edge,Desktop,3456,25794.21999,120721,93.45,65.29
11/20/2020,Bank of America Merrill Edge,Tablet,151,635.679998,3605,3.56,2.68
11/21/2020,Bank of America Merrill Edge,Desktop,1774,19552.98,79562,33.82,23.61
11/21/2020,Bank of America Merrill Edge,Mobile,2842,29299.5,79080,13.35,9.2
11/21/2020,Bank of America Merrill Edge,Tablet,98,613.02,3887,0,0
11/22/2020,Bank of America Merrill Edge,Tablet,127,1252.199999,4734,0.89,0.67
11/22/2020,Bank of America Merrill Edge,Mobile,2879,31728.55999,83865,16.91,11.33
11/22/2020,Bank of America Merrill Edge,Desktop,1806,22386.84,81304,50.73,35.96
11/23/2020,Bank of America Merrill Edge,Desktop,4778,47729.17999,224506,115.7,83.4
11/23/2020,Bank of America Merrill Edge,Tablet,186,1022.339999,5459,2.67,1.76
11/23/2020,Bank of America Merrill Edge,Mobile,4532,48818.21999,123321,24.03,16.14
11/24/2020,Bank of America Merrill Edge,Tablet,514,1625.709999,7931,4.45,3.26
11/24/2020,Bank of America Merrill Edge,Mobile,7484,50100.76999,138205,20.47,13.8
11/24/2020,Bank of America Merrill Edge,Desktop,11874,60819.55998,260867,109.47,77.06
11/25/2020,Bank of America Merrill Edge,Desktop,4420,26790.98999,129879,115.7,80.94
11/25/2020,Bank of America Merrill Edge,Tablet,199,758.609997,4269,0,0
11/25/2020,Bank of America Merrill Edge,Mobile,3058,21334.62999,69342,24.92,16.02
11/26/2020,Bank of America Merrill Edge,Mobile,2235,19343.38999,57030,26.7,18.18
11/26/2020,Bank of America Merrill Edge,Desktop,1570,13598.17999,64652,53.4,36.47
11/26/2020,Bank of America Merrill Edge,Tablet,98,522.58,3551,0,0
11/27/2020,Bank of America Merrill Edge,Desktop,3532,32905.56999,135421,97.89,67.66
11/27/2020,Bank of America Merrill Edge,Tablet,178,904.759998,6088,2.67,2.01
11/27/2020,Bank of America Merrill Edge,Mobile,3930,40368.75999,100965,21.36,13.67
11/28/2020,Bank of America Merrill Edge,Mobile,3166,34040.43999,87149,32.04,22.23
11/28/2020,Bank of America Merrill Edge,Tablet,99,706.459999,5006,0,0
11/28/2020,Bank of America Merrill Edge,Desktop,2231,26041.77999,101730,58.74,40.08
11/29/2020,Bank of America Merrill Edge,Desktop,2138,22774.68999,87546,64.08,44.91
11/29/2020,Bank of America Merrill Edge,Tablet,87,584.95,5116,0,0
11/29/2020,Bank of America Merrill Edge,Mobile,3067,28799.66999,81930,24.92,17.45
11/30/2020,Bank of America Merrill Edge,Tablet,227,1107.839999,5741,0.89,0.56
11/30/2020,Bank of America Merrill Edge,Mobile,4081,32752.76999,95875,28.48,18.38
11/30/2020,Bank of America Merrill Edge,Desktop,4994,39271.87999,203978,150.41,105.72
12/1/2020,Bank of America Merrill Edge,Mobile,3728,28819.07,89485,47.17,31.52
12/1/2020,Bank of America Merrill Edge,Tablet,202,986.699999,5904,1.78,1.12
12/1/2020,Bank of America Merrill Edge,Desktop,5349,38940.51,223650,138.84,97.85
12/2/2020,Bank of America Merrill Edge,Mobile,3169,21268.76999,71495,30.26,20.12
12/2/2020,Bank of America Merrill Edge,Tablet,183,521.44,5207,4.45,2.91
12/2/2020,Bank of America Merrill Edge,Desktop,4656,28199.23999,175243,130.82,92.63
12/3/2020,Bank of America Merrill Edge,Tablet,191,844.139999,4686,0,0
12/3/2020,Bank of America Merrill Edge,Mobile,3135,21443.21999,70587,35.6,24.46
12/3/2020,Bank of America Merrill Edge,Desktop,4308,26137.20999,145574,117.47,83
12/4/2020,Bank of America Merrill Edge,Mobile,2987,21258.43999,66844,25.81,17.15
12/4/2020,Bank of America Merrill Edge,Desktop,4041,24854.39999,108906,106.8,75.61
12/4/2020,Bank of America Merrill Edge,Tablet,182,592.929999,5057,2.67,2.02
12/5/2020,Bank of America Merrill Edge,Desktop,2068,17428.22999,75125,47.16,32.56
12/5/2020,Bank of America Merrill Edge,Tablet,124,604.49,4261,0,0
12/5/2020,Bank of America Merrill Edge,Mobile,2392,19341.37,62564,21.36,15.05
12/6/2020,Bank of America Merrill Edge,Mobile,2547,22961.67,71967,6.23,4.72
12/6/2020,Bank of America Merrill Edge,Tablet,137,821.9,5051,4.45,2.8
12/6/2020,Bank of America Merrill Edge,Desktop,2017,19941.17999,80911,44.5,31.49
12/7/2020,Bank of America Merrill Edge,Desktop,5476,43896.01999,250850,141.51,99.02
12/7/2020,Bank of America Merrill Edge,Tablet,231,1116.919998,6634,2.67,2.02
12/7/2020,Bank of America Merrill Edge,Mobile,3930,34738.63,101822,35.6,24.58
12/8/2020,Bank of America Merrill Edge,Tablet,194,817.74,6897,0.89,0.56
12/8/2020,Bank of America Merrill Edge,Mobile,3531,26955.05,92597,27.59,18.73
12/8/2020,Bank of America Merrill Edge,Desktop,5273,36458.71998,247461,141.51,100.31
12/9/2020,Bank of America Merrill Edge,Mobile,4921,30287.08999,130671,38.27,25.8
12/9/2020,Bank of America Merrill Edge,Desktop,5491,31868.33999,202906,144.18,102.38
12/9/2020,Bank of America Merrill Edge,Tablet,281,1319.959995,9739,2.67,1.68
12/10/2020,Bank of America Merrill Edge,Mobile,5624,33512.03999,192913,36.49,24.75
12/10/2020,Bank of America Merrill Edge,Desktop,6354,37693.37999,274589,137.06,96.53
12/10/2020,Bank of America Merrill Edge,Tablet,303,1555.949998,13577,3.56,2.43
12/11/2020,Bank of America Merrill Edge,Desktop,3900,26160.52999,131018,101.46,70.65
12/11/2020,Bank of America Merrill Edge,Tablet,248,1504.269999,11188,1.78,1.35
12/11/2020,Bank of America Merrill Edge,Mobile,4243,28633.43999,122608,18.69,12.18
12/12/2020,Bank of America Merrill Edge,Mobile,2533,19323.97,73886,19.58,13.86
